[s],CH1[V]
-2.0960E-02,1.39910E+00
-2.0920E-02,1.40910E+00
-2.0880E-02,1.41910E+00
-2.0840E-02,1.38910E+00
-2.0800E-02,1.38910E+00
-2.0760E-02,1.39910E+00
-2.0720E-02,1.40910E+00
-2.0680E-02,1.40910E+00
-2.0640E-02,1.39910E+00
-2.0600E-02,1.41910E+00
-2.0560E-02,1.41910E+00
-2.0520E-02,1.39910E+00
-2.0480E-02,1.40910E+00
-2.0440E-02,1.41910E+00
-2.0400E-02,1.39910E+00
-2.0360E-02,1.41910E+00
-2.0320E-02,1.40910E+00
-2.0280E-02,1.41910E+00
-2.0240E-02,1.42910E+00
-2.0200E-02,1.41910E+00
-2.0160E-02,1.41910E+00
-2.0120E-02,1.41910E+00
-2.0080E-02,1.43910E+00
-2.0040E-02,1.42910E+00
-2.0000E-02,1.41910E+00
-1.9960E-02,1.41910E+00
-1.9920E-02,1.42910E+00
-1.9880E-02,1.43910E+00
-1.9840E-02,1.42910E+00
-1.9800E-02,1.42910E+00
-1.9760E-02,1.43910E+00
-1.9720E-02,1.42910E+00
-1.9680E-02,1.42910E+00
-1.9640E-02,1.44910E+00
-1.9600E-02,1.43910E+00
-1.9560E-02,1.42910E+00
-1.9520E-02,1.42910E+00
-1.9480E-02,1.43910E+00
-1.9440E-02,1.42910E+00
-1.9400E-02,1.43910E+00
-1.9360E-02,1.43910E+00
-1.9320E-02,1.43910E+00
-1.9280E-02,1.45910E+00
-1.9240E-02,1.44910E+00
-1.9200E-02,1.44910E+00
-1.9160E-02,1.44910E+00
-1.9120E-02,1.44910E+00
-1.9080E-02,1.44910E+00
-1.9040E-02,1.44910E+00
-1.9000E-02,1.43910E+00
-1.8960E-02,1.44910E+00
-1.8920E-02,1.43910E+00
-1.8880E-02,1.43910E+00
-1.8840E-02,1.44910E+00
-1.8800E-02,1.44910E+00
-1.8760E-02,1.43910E+00
-1.8720E-02,1.46910E+00
-1.8680E-02,1.44910E+00
-1.8640E-02,1.44910E+00
-1.8600E-02,1.47910E+00
-1.8560E-02,1.44910E+00
-1.8520E-02,1.45910E+00
-1.8480E-02,1.45910E+00
-1.8440E-02,1.46910E+00
-1.8400E-02,1.45910E+00
-1.8360E-02,1.45910E+00
-1.8320E-02,1.45910E+00
-1.8280E-02,1.46910E+00
-1.8240E-02,1.45910E+00
-1.8200E-02,1.45910E+00
-1.8160E-02,1.47910E+00
-1.8120E-02,1.46910E+00
-1.8080E-02,1.46910E+00
-1.8040E-02,1.46910E+00
-1.8000E-02,1.47910E+00
-1.7960E-02,1.47910E+00
-1.7920E-02,1.46910E+00
-1.7880E-02,1.47910E+00
-1.7840E-02,1.46910E+00
-1.7800E-02,1.45910E+00
-1.7760E-02,1.48910E+00
-1.7720E-02,1.47910E+00
-1.7680E-02,1.47910E+00
-1.7640E-02,1.46910E+00
-1.7600E-02,1.48910E+00
-1.7560E-02,1.48910E+00
-1.7520E-02,1.49910E+00
-1.7480E-02,1.47910E+00
-1.7440E-02,1.48910E+00
-1.7400E-02,1.49910E+00
-1.7360E-02,1.48910E+00
-1.7320E-02,1.49910E+00
-1.7280E-02,1.49910E+00
-1.7240E-02,1.48910E+00
-1.7200E-02,1.47910E+00
-1.7160E-02,1.49910E+00
-1.7120E-02,1.48910E+00
-1.7080E-02,1.48910E+00
-1.7040E-02,1.48910E+00
-1.7000E-02,1.49910E+00
-1.6960E-02,1.50910E+00
-1.6920E-02,1.48910E+00
-1.6880E-02,1.47910E+00
-1.6840E-02,1.50910E+00
-1.6800E-02,1.50910E+00
-1.6760E-02,1.50910E+00
-1.6720E-02,1.50910E+00
-1.6680E-02,1.50910E+00
-1.6640E-02,1.49910E+00
-1.6600E-02,1.51910E+00
-1.6560E-02,1.51910E+00
-1.6520E-02,1.51910E+00
-1.6480E-02,1.51910E+00
-1.6440E-02,1.50910E+00
-1.6400E-02,1.50910E+00
-1.6360E-02,1.50910E+00
-1.6320E-02,1.51910E+00
-1.6280E-02,1.50910E+00
-1.6240E-02,1.50910E+00
-1.6200E-02,1.51910E+00
-1.6160E-02,1.51910E+00
-1.6120E-02,1.51910E+00
-1.6080E-02,1.50910E+00
-1.6040E-02,1.51910E+00
-1.6000E-02,1.51910E+00
-1.5960E-02,1.51910E+00
-1.5920E-02,1.51910E+00
-1.5880E-02,1.52910E+00
-1.5840E-02,1.54910E+00
-1.5800E-02,1.52910E+00
-1.5760E-02,1.51910E+00
-1.5720E-02,1.52910E+00
-1.5680E-02,1.53910E+00
-1.5640E-02,1.52910E+00
-1.5600E-02,1.53910E+00
-1.5560E-02,1.55910E+00
-1.5520E-02,1.53910E+00
-1.5480E-02,1.53910E+00
-1.5440E-02,1.54910E+00
-1.5400E-02,1.52910E+00
-1.5360E-02,1.54910E+00
-1.5320E-02,1.53910E+00
-1.5280E-02,1.52910E+00
-1.5240E-02,1.54910E+00
-1.5200E-02,1.54910E+00
-1.5160E-02,1.54910E+00
-1.5120E-02,1.54910E+00
-1.5080E-02,1.54910E+00
-1.5040E-02,1.54910E+00
-1.5000E-02,1.54910E+00
-1.4960E-02,1.54910E+00
-1.4920E-02,1.54910E+00
-1.4880E-02,1.54910E+00
-1.4840E-02,1.55910E+00
-1.4800E-02,1.55910E+00
-1.4760E-02,1.55910E+00
-1.4720E-02,1.54910E+00
-1.4680E-02,1.56910E+00
-1.4640E-02,1.55910E+00
-1.4600E-02,1.56910E+00
-1.4560E-02,1.55910E+00
-1.4520E-02,1.56910E+00
-1.4480E-02,1.57910E+00
-1.4440E-02,1.55910E+00
-1.4400E-02,1.56910E+00
-1.4360E-02,1.56910E+00
-1.4320E-02,1.55910E+00
-1.4280E-02,1.56910E+00
-1.4240E-02,1.56910E+00
-1.4200E-02,1.57910E+00
-1.4160E-02,1.58910E+00
-1.4120E-02,1.57910E+00
-1.4080E-02,1.58910E+00
-1.4040E-02,1.57910E+00
-1.4000E-02,1.56910E+00
-1.3960E-02,1.57910E+00
-1.3920E-02,1.58910E+00
-1.3880E-02,1.59910E+00
-1.3840E-02,1.57910E+00
-1.3800E-02,1.57910E+00
-1.3760E-02,1.59910E+00
-1.3720E-02,1.58910E+00
-1.3680E-02,1.57910E+00
-1.3640E-02,1.59910E+00
-1.3600E-02,1.57910E+00
-1.3560E-02,1.59910E+00
-1.3520E-02,1.58910E+00
-1.3480E-02,1.60910E+00
-1.3440E-02,1.59910E+00
-1.3400E-02,1.61910E+00
-1.3360E-02,1.60910E+00
-1.3320E-02,1.59910E+00
-1.3280E-02,1.59910E+00
-1.3240E-02,1.59910E+00
-1.3200E-02,1.59910E+00
-1.3160E-02,1.59910E+00
-1.3120E-02,1.61910E+00
-1.3080E-02,1.61910E+00
-1.3040E-02,1.61910E+00
-1.3000E-02,1.61910E+00
-1.2960E-02,1.61910E+00
-1.2920E-02,1.61910E+00
-1.2880E-02,1.62910E+00
-1.2840E-02,1.61910E+00
-1.2800E-02,1.60910E+00
-1.2760E-02,1.62910E+00
-1.2720E-02,1.62910E+00
-1.2680E-02,1.62910E+00
-1.2640E-02,1.61910E+00
-1.2600E-02,1.61910E+00
-1.2560E-02,1.62910E+00
-1.2520E-02,1.61910E+00
-1.2480E-02,1.62910E+00
-1.2440E-02,1.62910E+00
-1.2400E-02,1.63910E+00
-1.2360E-02,1.63910E+00
-1.2320E-02,1.62910E+00
-1.2280E-02,1.63910E+00
-1.2240E-02,1.63910E+00
-1.2200E-02,1.63910E+00
-1.2160E-02,1.63910E+00
-1.2120E-02,1.64910E+00
-1.2080E-02,1.63910E+00
-1.2040E-02,1.63910E+00
-1.2000E-02,1.63910E+00
-1.1960E-02,1.63910E+00
-1.1920E-02,1.64910E+00
-1.1880E-02,1.63910E+00
-1.1840E-02,1.63910E+00
-1.1800E-02,1.64910E+00
-1.1760E-02,1.63910E+00
-1.1720E-02,1.64910E+00
-1.1680E-02,1.65910E+00
-1.1640E-02,1.64910E+00
-1.1600E-02,1.64910E+00
-1.1560E-02,1.66910E+00
-1.1520E-02,1.65910E+00
-1.1480E-02,1.65910E+00
-1.1440E-02,1.65910E+00
-1.1400E-02,1.65910E+00
-1.1360E-02,1.67910E+00
-1.1320E-02,1.65910E+00
-1.1280E-02,1.65910E+00
-1.1240E-02,1.67910E+00
-1.1200E-02,1.66910E+00
-1.1160E-02,1.66910E+00
-1.1120E-02,1.66910E+00
-1.1080E-02,1.67910E+00
-1.1040E-02,1.66910E+00
-1.1000E-02,1.67910E+00
-1.0960E-02,1.66910E+00
-1.0920E-02,1.68910E+00
-1.0880E-02,1.65910E+00
-1.0840E-02,1.68910E+00
-1.0800E-02,1.67910E+00
-1.0760E-02,1.68910E+00
-1.0720E-02,1.67910E+00
-1.0680E-02,1.69910E+00
-1.0640E-02,1.68910E+00
-1.0600E-02,1.69910E+00
-1.0560E-02,1.70910E+00
-1.0520E-02,1.70910E+00
-1.0480E-02,1.68910E+00
-1.0440E-02,1.69910E+00
-1.0400E-02,1.69910E+00
-1.0360E-02,1.69910E+00
-1.0320E-02,1.67910E+00
-1.0280E-02,1.69910E+00
-1.0240E-02,1.70910E+00
-1.0200E-02,1.69910E+00
-1.0160E-02,1.70910E+00
-1.0120E-02,1.71910E+00
-1.0080E-02,1.71910E+00
-1.0040E-02,1.69910E+00
-1.0000E-02,1.70910E+00
-9.9600E-03,1.70910E+00
-9.9200E-03,1.69910E+00
-9.8800E-03,1.70910E+00
-9.8400E-03,1.70910E+00
-9.8000E-03,1.71910E+00
-9.7600E-03,1.70910E+00
-9.7200E-03,1.71910E+00
-9.6800E-03,1.71910E+00
-9.6400E-03,1.70910E+00
-9.6000E-03,1.71910E+00
-9.5600E-03,1.71910E+00
-9.5200E-03,1.71910E+00
-9.4800E-03,1.71910E+00
-9.4400E-03,1.72910E+00
-9.4000E-03,1.72910E+00
-9.3600E-03,1.72910E+00
-9.3200E-03,1.72910E+00
-9.2800E-03,1.71910E+00
-9.2400E-03,1.72910E+00
-9.2000E-03,1.73910E+00
-9.1600E-03,1.73910E+00
-9.1200E-03,1.73910E+00
-9.0800E-03,1.73910E+00
-9.0400E-03,1.74910E+00
-9.0000E-03,1.73910E+00
-8.9600E-03,1.72910E+00
-8.9200E-03,1.74910E+00
-8.8800E-03,1.73910E+00
-8.8400E-03,1.74910E+00
-8.8000E-03,1.73910E+00
-8.7600E-03,1.75910E+00
-8.7200E-03,1.73910E+00
-8.6800E-03,1.74910E+00
-8.6400E-03,1.75910E+00
-8.6000E-03,1.74910E+00
-8.5600E-03,1.75910E+00
-8.5200E-03,1.75910E+00
-8.4800E-03,1.75910E+00
-8.4400E-03,1.76910E+00
-8.4000E-03,1.76910E+00
-8.3600E-03,1.76910E+00
-8.3200E-03,1.76910E+00
-8.2800E-03,1.75910E+00
-8.2400E-03,1.76910E+00
-8.2000E-03,1.76910E+00
-8.1600E-03,1.76910E+00
-8.1200E-03,1.75910E+00
-8.0800E-03,1.76910E+00
-8.0400E-03,1.77910E+00
-8.0000E-03,1.77910E+00
-7.9600E-03,1.77910E+00
-7.9200E-03,1.77910E+00
-7.8800E-03,1.78910E+00
-7.8400E-03,1.77910E+00
-7.8000E-03,1.78910E+00
-7.7600E-03,1.77910E+00
-7.7200E-03,1.77910E+00
-7.6800E-03,1.79910E+00
-7.6400E-03,1.78910E+00
-7.6000E-03,1.79910E+00
-7.5600E-03,1.79910E+00
-7.5200E-03,1.79910E+00
-7.4800E-03,1.79910E+00
-7.4400E-03,1.78910E+00
-7.4000E-03,1.79910E+00
-7.3600E-03,1.79910E+00
-7.3200E-03,1.78910E+00
-7.2800E-03,1.79910E+00
-7.2400E-03,1.79910E+00
-7.2000E-03,1.79910E+00
-7.1600E-03,1.79910E+00
-7.1200E-03,1.79910E+00
-7.0800E-03,1.80910E+00
-7.0400E-03,1.79910E+00
-7.0000E-03,1.79910E+00
-6.9600E-03,1.79910E+00
-6.9200E-03,1.79910E+00
-6.8800E-03,1.80910E+00
-6.8400E-03,1.80910E+00
-6.8000E-03,1.80910E+00
-6.7600E-03,1.82910E+00
-6.7200E-03,1.80910E+00
-6.6800E-03,1.80910E+00
-6.6400E-03,1.81910E+00
-6.6000E-03,1.79910E+00
-6.5600E-03,1.81910E+00
-6.5200E-03,1.82910E+00
-6.4800E-03,1.81910E+00
-6.4400E-03,1.82910E+00
-6.4000E-03,1.82910E+00
-6.3600E-03,1.82910E+00
-6.3200E-03,1.82910E+00
-6.2800E-03,1.82910E+00
-6.2400E-03,1.82910E+00
-6.2000E-03,1.81910E+00
-6.1600E-03,1.82910E+00
-6.1200E-03,1.82910E+00
-6.0800E-03,1.82910E+00
-6.0400E-03,1.83910E+00
-6.0000E-03,1.83910E+00
-5.9600E-03,1.83910E+00
-5.9200E-03,1.83910E+00
-5.8800E-03,1.83910E+00
-5.8400E-03,1.83910E+00
-5.8000E-03,1.83910E+00
-5.7600E-03,1.83910E+00
-5.7200E-03,1.82910E+00
-5.6800E-03,1.83910E+00
-5.6400E-03,1.83910E+00
-5.6000E-03,1.83910E+00
-5.5600E-03,1.84910E+00
-5.5200E-03,1.84910E+00
-5.4800E-03,1.84910E+00
-5.4400E-03,1.83910E+00
-5.4000E-03,1.84910E+00
-5.3600E-03,1.83910E+00
-5.3200E-03,1.85910E+00
-5.2800E-03,1.83910E+00
-5.2400E-03,1.83910E+00
-5.2000E-03,1.85910E+00
-5.1600E-03,1.86910E+00
-5.1200E-03,1.85910E+00
-5.0800E-03,1.85910E+00
-5.0400E-03,1.85910E+00
-5.0000E-03,1.88910E+00
-4.9600E-03,1.86910E+00
-4.9200E-03,1.84910E+00
-4.8800E-03,1.85910E+00
-4.8400E-03,1.88910E+00
-4.8000E-03,1.87910E+00
-4.7600E-03,1.87910E+00
-4.7200E-03,1.87910E+00
-4.6800E-03,1.87910E+00
-4.6400E-03,1.88910E+00
-4.6000E-03,1.89910E+00
-4.5600E-03,1.87910E+00
-4.5200E-03,1.86910E+00
-4.4800E-03,1.86910E+00
-4.4400E-03,1.87910E+00
-4.4000E-03,1.87910E+00
-4.3600E-03,1.90910E+00
-4.3200E-03,1.89910E+00
-4.2800E-03,1.89910E+00
-4.2400E-03,1.90910E+00
-4.2000E-03,1.89910E+00
-4.1600E-03,1.88910E+00
-4.1200E-03,1.90910E+00
-4.0800E-03,1.91910E+00
-4.0400E-03,1.90910E+00
-4.0000E-03,1.90910E+00
-3.9600E-03,1.91910E+00
-3.9200E-03,1.88910E+00
-3.8800E-03,1.91910E+00
-3.8400E-03,1.90910E+00
-3.8000E-03,1.90910E+00
-3.7600E-03,1.91910E+00
-3.7200E-03,1.91910E+00
-3.6800E-03,1.90910E+00
-3.6400E-03,1.90910E+00
-3.6000E-03,1.92910E+00
-3.5600E-03,1.93910E+00
-3.5200E-03,1.91910E+00
-3.4800E-03,1.92910E+00
-3.4400E-03,1.92910E+00
-3.4000E-03,1.92910E+00
-3.3600E-03,1.92910E+00
-3.3200E-03,1.92910E+00
-3.2800E-03,1.93910E+00
-3.2400E-03,1.91910E+00
-3.2000E-03,1.92910E+00
-3.1600E-03,1.92910E+00
-3.1200E-03,1.91910E+00
-3.0800E-03,1.92910E+00
-3.0400E-03,1.94910E+00
-3.0000E-03,1.94910E+00
-2.9600E-03,1.93910E+00
-2.9200E-03,1.92910E+00
-2.8800E-03,1.93910E+00
-2.8400E-03,1.93910E+00
-2.8000E-03,1.95910E+00
-2.7600E-03,1.93910E+00
-2.7200E-03,1.95910E+00
-2.6800E-03,1.95910E+00
-2.6400E-03,1.95910E+00
-2.6000E-03,1.96910E+00
-2.5600E-03,1.95910E+00
-2.5200E-03,1.96910E+00
-2.4800E-03,1.94910E+00
-2.4400E-03,1.95910E+00
-2.4000E-03,1.95910E+00
-2.3600E-03,1.95910E+00
-2.3200E-03,1.95910E+00
-2.2800E-03,1.95910E+00
-2.2400E-03,1.96910E+00
-2.2000E-03,1.96910E+00
-2.1600E-03,1.96910E+00
-2.1200E-03,1.96910E+00
-2.0800E-03,1.98910E+00
-2.0400E-03,1.97910E+00
-2.0000E-03,1.98910E+00
-1.9600E-03,1.97910E+00
-1.9200E-03,1.96910E+00
-1.8800E-03,1.97910E+00
-1.8400E-03,1.97910E+00
-1.8000E-03,1.97910E+00
-1.7600E-03,1.96910E+00
-1.7200E-03,1.98910E+00
-1.6800E-03,1.99910E+00
-1.6400E-03,1.99910E+00
-1.6000E-03,1.99910E+00
-1.5600E-03,1.98910E+00
-1.5200E-03,1.99910E+00
-1.4800E-03,1.98910E+00
-1.4400E-03,1.98910E+00
-1.4000E-03,1.98910E+00
-1.3600E-03,2.00910E+00
-1.3200E-03,1.99910E+00
-1.2800E-03,1.99910E+00
-1.2400E-03,2.00910E+00
-1.2000E-03,2.00910E+00
-1.1600E-03,2.01910E+00
-1.1200E-03,2.01910E+00
-1.0800E-03,2.00910E+00
-1.0400E-03,2.01910E+00
-1.0000E-03,1.99910E+00
-9.6000E-04,2.00910E+00
-9.2000E-04,2.01910E+00
-8.8000E-04,2.00910E+00
-8.4000E-04,2.02910E+00
-8.0000E-04,2.01910E+00
-7.6000E-04,2.02910E+00
-7.2000E-04,2.01910E+00
-6.8000E-04,2.02910E+00
-6.4000E-04,2.02910E+00
-6.0000E-04,2.02910E+00
-5.6000E-04,2.02910E+00
-5.2000E-04,2.02910E+00
-4.8000E-04,2.03910E+00
-4.4000E-04,2.02910E+00
-4.0000E-04,2.03910E+00
-3.6000E-04,2.02910E+00
-3.2000E-04,2.02910E+00
-2.8000E-04,2.03910E+00
-2.4000E-04,2.03910E+00
-2.0000E-04,2.03910E+00
-1.6000E-04,2.04910E+00
-1.2000E-04,2.03910E+00
-7.9999E-05,2.03910E+00
-3.9999E-05,2.04910E+00
1.1496E-09,2.04910E+00
4.0001E-05,2.03910E+00
8.0001E-05,2.05910E+00
1.2000E-04,2.04910E+00
1.6000E-04,2.05910E+00
2.0000E-04,2.05910E+00
2.4000E-04,2.04910E+00
2.8000E-04,2.05910E+00
3.2000E-04,2.05910E+00
3.6000E-04,2.05910E+00
4.0000E-04,2.05910E+00
4.4000E-04,2.04910E+00
4.8000E-04,2.05910E+00
5.2000E-04,2.05910E+00
5.6000E-04,2.07910E+00
6.0000E-04,2.06910E+00
6.4000E-04,2.08910E+00
6.8000E-04,2.05910E+00
7.2000E-04,2.06910E+00
7.6000E-04,2.07910E+00
8.0000E-04,2.07910E+00
8.4000E-04,2.08910E+00
8.8000E-04,2.07910E+00
9.2000E-04,2.06910E+00
9.6000E-04,2.09910E+00
1.0000E-03,2.08910E+00
1.0400E-03,2.08910E+00
1.0800E-03,2.07910E+00
1.1200E-03,2.09910E+00
1.1600E-03,2.08910E+00
1.2000E-03,2.09910E+00
1.2400E-03,2.08910E+00
1.2800E-03,2.08910E+00
1.3200E-03,2.09910E+00
1.3600E-03,2.09910E+00
1.4000E-03,2.10910E+00
1.4400E-03,2.10910E+00
1.4800E-03,2.11910E+00
1.5200E-03,2.11910E+00
1.5600E-03,2.09910E+00
1.6000E-03,2.11910E+00
1.6400E-03,2.11910E+00
1.6800E-03,2.11910E+00
1.7200E-03,2.10910E+00
1.7600E-03,2.11910E+00
1.8000E-03,2.11910E+00
1.8400E-03,2.12910E+00
1.8800E-03,2.11910E+00
1.9200E-03,2.11910E+00
1.9600E-03,2.11910E+00
2.0000E-03,2.10910E+00
2.0400E-03,2.12910E+00
2.0800E-03,2.10910E+00
2.1200E-03,2.11910E+00
2.1600E-03,2.11910E+00
2.2000E-03,2.13910E+00
2.2400E-03,2.11910E+00
2.2800E-03,2.14910E+00
2.3200E-03,2.11910E+00
2.3600E-03,2.12910E+00
2.4000E-03,2.13910E+00
2.4400E-03,2.12910E+00
2.4800E-03,2.14910E+00
2.5200E-03,2.12910E+00
2.5600E-03,2.13910E+00
2.6000E-03,2.13910E+00
2.6400E-03,2.13910E+00
2.6800E-03,2.11910E+00
2.7200E-03,2.14910E+00
2.7600E-03,2.14910E+00
2.8000E-03,2.13910E+00
2.8400E-03,2.13910E+00
2.8800E-03,2.14910E+00
2.9200E-03,2.15910E+00
2.9600E-03,2.14910E+00
3.0000E-03,2.16910E+00
3.0400E-03,2.15910E+00
3.0800E-03,2.14910E+00
3.1200E-03,2.15910E+00
3.1600E-03,2.16910E+00
3.2000E-03,2.16910E+00
3.2400E-03,2.15910E+00
3.2800E-03,2.17910E+00
3.3200E-03,2.15910E+00
3.3600E-03,2.16910E+00
3.4000E-03,2.16910E+00
3.4400E-03,2.16910E+00
3.4800E-03,2.16910E+00
3.5200E-03,2.15910E+00
3.5600E-03,2.17910E+00
3.6000E-03,2.18910E+00
3.6400E-03,2.16910E+00
3.6800E-03,2.17910E+00
3.7200E-03,2.18910E+00
3.7600E-03,2.19910E+00
3.8000E-03,2.19910E+00
3.8400E-03,2.18910E+00
3.8800E-03,2.19910E+00
3.9200E-03,2.18910E+00
3.9600E-03,2.19910E+00
4.0000E-03,2.19910E+00
4.0400E-03,2.18910E+00
4.0800E-03,2.18910E+00
4.1200E-03,2.19910E+00
4.1600E-03,2.18910E+00
4.2000E-03,2.19910E+00
4.2400E-03,2.19910E+00
4.2800E-03,2.19910E+00
4.3200E-03,2.19910E+00
4.3600E-03,2.20910E+00
4.4000E-03,2.19910E+00
4.4400E-03,2.20910E+00
4.4800E-03,2.21910E+00
4.5200E-03,2.20910E+00
4.5600E-03,2.21910E+00
4.6000E-03,2.21910E+00
4.6400E-03,2.21910E+00
4.6800E-03,2.21910E+00
4.7200E-03,2.20910E+00
4.7600E-03,2.20910E+00
4.8000E-03,2.21910E+00
4.8400E-03,2.21910E+00
4.8800E-03,2.21910E+00
4.9200E-03,2.21910E+00
4.9600E-03,2.22910E+00
5.0000E-03,2.20910E+00
5.0400E-03,2.21910E+00
5.0800E-03,2.22910E+00
5.1200E-03,2.22910E+00
5.1600E-03,2.22910E+00
5.2000E-03,2.23910E+00
5.2400E-03,2.21910E+00
5.2800E-03,2.23910E+00
5.3200E-03,2.23910E+00
5.3600E-03,2.23910E+00
5.4000E-03,2.23910E+00
5.4400E-03,2.24910E+00
5.4800E-03,2.24910E+00
5.5200E-03,2.23910E+00
5.5600E-03,2.25910E+00
5.6000E-03,2.24910E+00
5.6400E-03,2.23910E+00
5.6800E-03,2.25910E+00
5.7200E-03,2.23910E+00
5.7600E-03,2.25910E+00
5.8000E-03,2.24910E+00
5.8400E-03,2.23910E+00
5.8800E-03,2.23910E+00
5.9200E-03,2.26910E+00
5.9600E-03,2.25910E+00
6.0000E-03,2.26910E+00
6.0400E-03,2.26910E+00
6.0800E-03,2.26910E+00
6.1200E-03,2.25910E+00
6.1600E-03,2.28910E+00
6.2000E-03,2.28910E+00
6.2400E-03,2.26910E+00
6.2800E-03,2.26910E+00
6.3200E-03,2.26910E+00
6.3600E-03,2.26910E+00
6.4000E-03,2.29910E+00
6.4400E-03,2.29910E+00
6.4800E-03,2.29910E+00
6.5200E-03,2.26910E+00
6.5600E-03,2.28910E+00
6.6000E-03,2.29910E+00
6.6400E-03,2.27910E+00
6.6800E-03,2.28910E+00
6.7200E-03,2.28910E+00
6.7600E-03,2.28910E+00
6.8000E-03,2.30910E+00
6.8400E-03,2.28910E+00
6.8800E-03,2.29910E+00
6.9200E-03,2.30910E+00
6.9600E-03,2.30910E+00
7.0000E-03,2.29910E+00
7.0400E-03,2.30910E+00
7.0800E-03,2.30910E+00
7.1200E-03,2.31910E+00
7.1600E-03,2.31910E+00
7.2000E-03,2.29910E+00
7.2400E-03,2.30910E+00
7.2800E-03,2.31910E+00
7.3200E-03,2.31910E+00
7.3600E-03,2.31910E+00
7.4000E-03,2.31910E+00
7.4400E-03,2.31910E+00
7.4800E-03,2.31910E+00
7.5200E-03,2.31910E+00
7.5600E-03,2.31910E+00
7.6000E-03,2.33910E+00
7.6400E-03,2.32910E+00
7.6800E-03,2.32910E+00
7.7200E-03,2.33910E+00
7.7600E-03,2.33910E+00
7.8000E-03,2.34910E+00
7.8400E-03,2.33910E+00
7.8800E-03,2.33910E+00
7.9200E-03,2.33910E+00
7.9600E-03,2.32910E+00
8.0000E-03,2.31910E+00
8.0400E-03,2.34910E+00
8.0800E-03,2.33910E+00
8.1200E-03,2.34910E+00
8.1600E-03,2.33910E+00
8.2000E-03,2.35910E+00
8.2400E-03,2.33910E+00
8.2800E-03,2.33910E+00
8.3200E-03,2.35910E+00
8.3600E-03,2.35910E+00
8.4000E-03,2.35910E+00
8.4400E-03,2.35910E+00
8.4800E-03,2.36910E+00
8.5200E-03,2.35910E+00
8.5600E-03,2.36910E+00
8.6000E-03,2.36910E+00
8.6400E-03,2.36910E+00
8.6800E-03,2.36910E+00
8.7200E-03,2.36910E+00
8.7600E-03,2.37910E+00
8.8000E-03,2.35910E+00
8.8400E-03,2.37910E+00
8.8800E-03,2.37910E+00
8.9200E-03,2.35910E+00
8.9600E-03,2.38910E+00
9.0000E-03,2.38910E+00
9.0400E-03,2.36910E+00
9.0800E-03,2.38910E+00
9.1200E-03,2.38910E+00
9.1600E-03,2.38910E+00
9.2000E-03,2.38910E+00
9.2400E-03,2.38910E+00
9.2800E-03,2.37910E+00
9.3200E-03,2.36910E+00
9.3600E-03,2.38910E+00
9.4000E-03,2.38910E+00
9.4400E-03,2.39910E+00
9.4800E-03,2.37910E+00
9.5200E-03,2.39910E+00
9.5600E-03,2.39910E+00
9.6000E-03,2.39910E+00
9.6400E-03,2.39910E+00
9.6800E-03,2.39910E+00
9.7200E-03,2.38910E+00
9.7600E-03,2.39910E+00
9.8000E-03,2.40910E+00
9.8400E-03,2.40910E+00
9.8800E-03,2.40910E+00
9.9200E-03,2.39910E+00
9.9600E-03,2.39910E+00
1.0000E-02,2.38910E+00
1.0040E-02,2.40910E+00
1.0080E-02,2.39910E+00
1.0120E-02,2.40910E+00
1.0160E-02,2.40910E+00
1.0200E-02,2.39910E+00
1.0240E-02,2.40910E+00
1.0280E-02,2.40910E+00
1.0320E-02,2.41910E+00
1.0360E-02,2.39910E+00
1.0400E-02,2.41910E+00
1.0440E-02,2.41910E+00
1.0480E-02,2.42910E+00
1.0520E-02,2.40910E+00
1.0560E-02,2.41910E+00
1.0600E-02,2.43910E+00
1.0640E-02,2.43910E+00
1.0680E-02,2.42910E+00
1.0720E-02,2.42910E+00
1.0760E-02,2.42910E+00
1.0800E-02,2.42910E+00
1.0840E-02,2.44910E+00
1.0880E-02,2.43910E+00
1.0920E-02,2.42910E+00
1.0960E-02,2.41910E+00
1.1000E-02,2.42910E+00
1.1040E-02,2.42910E+00
1.1080E-02,2.43910E+00
1.1120E-02,2.42910E+00
1.1160E-02,2.42910E+00
1.1200E-02,2.44910E+00
1.1240E-02,2.44910E+00
1.1280E-02,2.45910E+00
1.1320E-02,2.43910E+00
1.1360E-02,2.45910E+00
1.1400E-02,2.45910E+00
1.1440E-02,2.45910E+00
1.1480E-02,2.45910E+00
1.1520E-02,2.44910E+00
1.1560E-02,2.47910E+00
1.1600E-02,2.46910E+00
1.1640E-02,2.43910E+00
1.1680E-02,2.45910E+00
1.1720E-02,2.45910E+00
1.1760E-02,2.46910E+00
1.1800E-02,2.46910E+00
1.1840E-02,2.45910E+00
1.1880E-02,2.47910E+00
1.1920E-02,2.45910E+00
1.1960E-02,2.46910E+00
1.2000E-02,2.47910E+00
1.2040E-02,2.47910E+00
1.2080E-02,2.47910E+00
1.2120E-02,2.47910E+00
1.2160E-02,2.47910E+00
1.2200E-02,2.49910E+00
1.2240E-02,2.47910E+00
1.2280E-02,2.48910E+00
1.2320E-02,2.49910E+00
1.2360E-02,2.48910E+00
1.2400E-02,2.48910E+00
1.2440E-02,2.47910E+00
1.2480E-02,2.47910E+00
1.2520E-02,2.49910E+00
1.2560E-02,2.47910E+00
1.2600E-02,2.48910E+00
1.2640E-02,2.48910E+00
