 WL        Abs       T%
 943.0  0.089489  81.378777
 944.0  0.089467  81.382904
 945.0  0.089475  81.381271
 946.0  0.089550  81.367294
 947.0  0.089463  81.383667
 948.0  0.089539  81.369438
 949.0  0.089431  81.389542
 950.0  0.089465  81.383217
 951.0  0.089544  81.368523
 952.0  0.089439  81.388084
 953.0  0.089622  81.353912
 954.0  0.089638  81.350876
 955.0  0.089640  81.350540
 956.0  0.089591  81.359657
 957.0  0.089655  81.347641
 958.0  0.089631  81.352127
 959.0  0.089748  81.330315
 960.0  0.089693  81.340469
 961.0  0.089685  81.341972
 962.0  0.089657  81.347351
 963.0  0.089696  81.339890
 964.0  0.089635  81.351433
 965.0  0.089669  81.345024
 966.0  0.089571  81.363297
 967.0  0.089742  81.331429
 968.0  0.089812  81.318306
 969.0  0.089599  81.358047
 970.0  0.089558  81.365799
 971.0  0.089687  81.341698
 972.0  0.088801  81.507828
 973.0  0.088708  81.525146
 974.0  0.088792  81.509529
 975.0  0.089036  81.463585
 976.0  0.089014  81.467751
 977.0  0.089027  81.465286
 978.0  0.089228  81.427727
 979.0  0.089213  81.430565
 980.0  0.089092  81.453171
 981.0  0.089082  81.454979
 982.0  0.089208  81.431374
 983.0  0.089267  81.420418
 984.0  0.089128  81.446396
 985.0  0.089042  81.462601
 986.0  0.089061  81.458916
 987.0  0.089026  81.465469
 988.0  0.089075  81.456367
 989.0  0.089046  81.461777
 990.0  0.089040  81.463005
 991.0  0.089032  81.464508
 992.0  0.089084  81.454758
 993.0  0.089009  81.468750
 994.0  0.089001  81.470184
 995.0  0.089046  81.461708
 996.0  0.088918  81.485886
 997.0  0.088987  81.472778
 998.0  0.088833  81.501678
 999.0  0.088889  81.491257
1000.0  0.088937  81.482170
1001.0  0.088710  81.524925
1002.0  0.088793  81.509354
1003.0  0.088724  81.522194
1004.0  0.088541  81.556526
1005.0  0.088643  81.537521
1006.0  0.088735  81.520111
1007.0  0.088501  81.564072
1008.0  0.088519  81.560646
1009.0  0.088259  81.609650
1010.0  0.088357  81.591103
1011.0  0.088317  81.598579
1012.0  0.088180  81.624458
1013.0  0.088250  81.611191
1014.0  0.088262  81.608971
1015.0  0.088090  81.641373
1016.0  0.087971  81.663673
1017.0  0.087241  81.801109
1018.0  0.087295  81.790894
1019.0  0.087348  81.780945
1020.0  0.087326  81.785103
1021.0  0.087549  81.743179
1022.0  0.087551  81.742683
1023.0  0.087416  81.768196
1024.0  0.087352  81.780159
1025.0  0.087268  81.795898
1026.0  0.087402  81.770760
1027.0  0.087350  81.780518
1028.0  0.087155  81.817322
1029.0  0.087284  81.793045
1030.0  0.086945  81.856926
1031.0  0.086925  81.860634
1032.0  0.087017  81.843216
1033.0  0.086950  81.855820
1034.0  0.087085  81.830460
1035.0  0.086927  81.860291
1036.0  0.086940  81.857826
1037.0  0.087065  81.834190
1038.0  0.086997  81.846970
1039.0  0.086728  81.897690
1040.0  0.086952  81.855621
1041.0  0.086872  81.870583
1042.0  0.086606  81.920761
1043.0  0.086675  81.907700
1044.0  0.086537  81.933846
1045.0  0.086520  81.937019
1046.0  0.086564  81.928764
1047.0  0.086127  82.011116
1048.0  0.086386  81.962326
1049.0  0.085615  82.107811
1050.0  0.085761  82.080254
1051.0  0.085690  82.093750
1052.0  0.085622  82.106598
1053.0  0.085938  82.046867
1054.0  0.085865  82.060631
1055.0  0.085890  82.055923
1056.0  0.086091  82.017891
1057.0  0.085792  82.074463
1058.0  0.086022  82.030975
1059.0  0.085776  82.077484
1060.0  0.085636  82.103981
1061.0  0.085862  82.061264
1062.0  0.085775  82.077576
1063.0  0.085699  82.092102
1064.0  0.086034  82.028702
