 WL        Abs       T%
 786.0  1.365798   4.307267
 787.0  1.366089   4.304380
 788.0  1.365813   4.307125
 789.0  1.367035   4.295019
 790.0  1.365741   4.307829
 791.0  1.365492   4.310302
 792.0  1.363701   4.328115
 793.0  1.364836   4.316818
 794.0  1.364688   4.318292
 795.0  1.364479   4.320367
 796.0  1.365190   4.313307
 797.0  1.364534   4.319820
 798.0  1.365200   4.313205
 799.0  1.365763   4.307618
 800.0  1.365065   4.314542
 801.0  1.366079   4.304481
 802.0  1.366195   4.303330
 803.0  1.365055   4.314642
 804.0  1.365938   4.305884
 805.0  1.365555   4.309683
 806.0  1.365715   4.308097
 807.0  1.367057   4.294797
 808.0  1.365876   4.306499
 809.0  1.366407   4.301233
 810.0  1.367250   4.292892
 811.0  1.365814   4.307111
 812.0  1.366683   4.298498
 813.0  1.366869   4.296659
 814.0  1.366443   4.300875
 815.0  1.366902   4.296337
 816.0  1.366396   4.301346
 817.0  1.366955   4.295805
 818.0  1.367313   4.292273
 819.0  1.366863   4.296722
 820.0  1.366536   4.299951
 821.0  1.367843   4.287033
 822.0  1.366203   4.303258
 823.0  1.367229   4.293099
 824.0  1.368050   4.284990
 825.0  1.366679   4.298542
 826.0  1.367872   4.286747
 827.0  1.367359   4.291815
 828.0  1.366636   4.298968
 829.0  1.368554   4.280017
 830.0  1.367164   4.293738
 831.0  1.367443   4.290984
 832.0  1.368348   4.282053
 833.0  1.366949   4.295865
 834.0  1.368466   4.280884
 835.0  1.368111   4.284391
 836.0  1.367421   4.291204
 837.0  1.369138   4.274275
 838.0  1.367090   4.294478
 839.0  1.366896   4.296397
 840.0  1.368862   4.276985
 841.0  1.367361   4.291796
 842.0  1.367554   4.289889
 843.0  1.368715   4.278431
 844.0  1.367200   4.293387
 845.0  1.368708   4.278500
 846.0  1.367925   4.286228
 847.0  1.367662   4.288821
 848.0  1.369505   4.270664
 849.0  1.368296   4.282568
 850.0  1.370143   4.264391
 851.0  1.385647   4.114840
 852.0  1.386034   4.111178
 853.0  1.385849   4.112926
 854.0  1.386298   4.108676
 855.0  1.386455   4.107193
 856.0  1.386613   4.105702
 857.0  1.386464   4.107108
 858.0  1.386731   4.104581
 859.0  1.387356   4.098680
 860.0  1.386797   4.103955
 861.0  1.386559   4.106212
 862.0  1.386888   4.103096
 863.0  1.387207   4.100086
 864.0  1.387527   4.097070
 865.0  1.387586   4.096514
 866.0  1.387170   4.100440
 867.0  1.387503   4.097296
 868.0  1.387024   4.101810
 869.0  1.387333   4.098893
 870.0  1.387405   4.098222
 871.0  1.387777   4.094711
 872.0  1.387560   4.096755
 873.0  1.387718   4.095262
 874.0  1.387766   4.094814
 875.0  1.388140   4.091284
 876.0  1.387608   4.096303
 877.0  1.387983   4.092765
 878.0  1.388068   4.091962
 879.0  1.388117   4.091508
 880.0  1.388382   4.089006
 881.0  1.388611   4.086849
 882.0  1.388243   4.090320
 883.0  1.388547   4.087452
 884.0  1.388828   4.084811
 885.0  1.388777   4.085288
 886.0  1.388984   4.083344
 887.0  1.389128   4.081987
 888.0  1.388952   4.083647
 889.0  1.389457   4.078901
 890.0  1.389331   4.080085
 891.0  1.388767   4.085387
 892.0  1.389668   4.076914
 893.0  1.389122   4.082051
 894.0  1.389262   4.080732
 895.0  1.389768   4.075975
 896.0  1.389674   4.076866
 897.0  1.389578   4.077761
 898.0  1.389237   4.080966
 899.0  1.389762   4.076038
 900.0  1.390199   4.071938
 901.0  1.389960   4.074174
 902.0  1.390119   4.072682
 903.0  1.390266   4.071308
 904.0  1.390473   4.069364
 905.0  1.390511   4.069010
 906.0  1.390536   4.068776
 907.0  1.390042   4.073406
 908.0  1.391193   4.062624
 909.0  1.390671   4.067514
 910.0  1.390670   4.067524
 911.0  1.391846   4.056524
 912.0  1.391273   4.061878
 913.0  1.391193   4.062627
 914.0  1.391675   4.058125
 915.0  1.391472   4.060018
 916.0  1.391483   4.059917
 917.0  1.391793   4.057021
 918.0  1.391505   4.059712
 919.0  1.391859   4.056398
 920.0  1.391858   4.056408
 921.0  1.391744   4.057473
 922.0  1.392257   4.052688
 923.0  1.391959   4.055472
 924.0  1.392435   4.051024
 925.0  1.392178   4.053426
 926.0  1.392617   4.049325
 927.0  1.393004   4.045720
 928.0  1.393005   4.045715
 929.0  1.392430   4.051071
 930.0  1.393486   4.041234
 931.0  1.392411   4.051253
 932.0  1.393039   4.045397
 933.0  1.393850   4.037845
 934.0  1.393687   4.039367
 935.0  1.394554   4.031310
 936.0  1.393404   4.041996
 937.0  1.393857   4.037782
 938.0  1.393905   4.037334
 939.0  1.394524   4.031582
 940.0  1.394449   4.032288
 941.0  1.394829   4.028760
 942.0  1.393681   4.039420
 943.0  1.393858   4.037771
 944.0  1.395652   4.021132
 945.0  1.394824   4.028799
 946.0  1.395401   4.023454
 947.0  1.395664   4.021019
 948.0  1.395135   4.025923
 949.0  1.395948   4.018388
 950.0  1.396229   4.015792
 951.0  1.395067   4.026548
 952.0  1.396076   4.017204
 953.0  1.395596   4.021645
 954.0  1.396252   4.015582
 955.0  1.396290   4.015224
 956.0  1.395928   4.018572
 957.0  1.396425   4.013976
 958.0  1.397174   4.007058
 959.0  1.396715   4.011299
 960.0  1.397045   4.008254
 961.0  1.396363   4.014550
 962.0  1.396852   4.010036
 963.0  1.398215   3.997464
 964.0  1.396511   4.013179
 965.0  1.396736   4.011103
 966.0  1.397149   4.007295
 967.0  1.397632   4.002834
 968.0  1.396966   4.008982
 969.0  1.398192   3.997679
 970.0  1.396667   4.011741
 971.0  1.397382   4.005143
 972.0  1.396212   4.015943
 973.0  1.397180   4.007003
 974.0  1.396626   4.012124
 975.0  1.397511   4.003951
 976.0  1.397609   4.003052
 977.0  1.396830   4.010239
 978.0  1.397588   4.003241
 979.0  1.398225   3.997373
 980.0  1.397748   4.001772
 981.0  1.398147   3.998091
 982.0  1.398187   3.997723
 983.0  1.398329   3.996422
 984.0  1.398996   3.990288
 985.0  1.398211   3.997508
 986.0  1.398881   3.991344
 987.0  1.399079   3.989524
 988.0  1.398061   3.998889
 989.0  1.399098   3.989353
 990.0  1.399447   3.986140
 991.0  1.399021   3.990057
 992.0  1.399583   3.984900
 993.0  1.399028   3.989991
 994.0  1.399400   3.986576
 995.0  1.400552   3.976019
 996.0  1.400074   3.980396
 997.0  1.400962   3.972261
 998.0  1.400316   3.978175
 999.0  1.399218   3.988248
1000.0  1.401047   3.971483
1001.0  1.400952   3.972354
1002.0  1.399469   3.985940
1003.0  1.400800   3.973744
1004.0  1.399698   3.983840
1005.0  1.400546   3.976070
1006.0  1.400865   3.973153
1007.0  1.400328   3.978064
1008.0  1.400897   3.972855
1009.0  1.400740   3.974292
1010.0  1.400613   3.975454
1011.0  1.401711   3.965415
1012.0  1.400211   3.979134
1013.0  1.400983   3.972072
1014.0  1.402335   3.959728
1015.0  1.401110   3.970906
1016.0  1.401648   3.965991
1017.0  1.400438   3.977056
1018.0  1.400648   3.975138
1019.0  1.401201   3.970079
1020.0  1.400007   3.981011
1021.0  1.401649   3.965982
1022.0  1.401774   3.964844
1023.0  1.401062   3.971346
1024.0  1.402014   3.962656
1025.0  1.401525   3.967114
1026.0  1.401348   3.968739
1027.0  1.402444   3.958729
1028.0  1.401536   3.967016
1029.0  1.402530   3.957947
1030.0  1.402652   3.956834
1031.0  1.401644   3.966034
1032.0  1.403708   3.947229
1033.0  1.403026   3.953430
1034.0  1.402230   3.960685
1035.0  1.403611   3.948106
1036.0  1.402785   3.955623
1037.0  1.402990   3.953762
1038.0  1.404064   3.943989
1039.0  1.403360   3.950394
1040.0  1.404046   3.944159
1041.0  1.404191   3.942836
1042.0  1.403316   3.950790
1043.0  1.404524   3.939818
1044.0  1.403318   3.950776
1045.0  1.403699   3.947306
1046.0  1.405394   3.931930
1047.0  1.403836   3.946063
1048.0  1.403283   3.951092
1049.0  1.402739   3.956044
1050.0  1.403605   3.948161
1051.0  1.404734   3.937915
1052.0  1.404043   3.944181
1053.0  1.405664   3.929489
1054.0  1.406283   3.923896
1055.0  1.405304   3.932750
1056.0  1.406620   3.920852
1057.0  1.405276   3.933004
1058.0  1.404753   3.937738
1059.0  1.407444   3.913414
1060.0  1.403994   3.944627
1061.0  1.406256   3.924138
1062.0  1.407255   3.915119
1063.0  1.403650   3.947750
1064.0  1.409213   3.897504
1065.0  1.407351   3.914252
1066.0  1.406625   3.920804
1067.0  1.409058   3.898899
1068.0  1.405206   3.933637
1069.0  1.407564   3.912336
1070.0  1.409653   3.893565
1071.0  1.406371   3.923100
1072.0  1.407901   3.909301
1073.0  1.408698   3.902128
1074.0  1.406419   3.922664
1075.0  1.409466   3.895238
1076.0  1.414762   3.848023
1077.0  1.409606   3.893983
1078.0  1.407741   3.910743
1079.0  1.406215   3.924502
1080.0  1.412396   3.869047
1081.0  1.405987   3.926566
1082.0  1.409495   3.894978
1083.0  1.412637   3.866899
1084.0  1.407909   3.909231
1085.0  1.414330   3.851856
1086.0  1.415917   3.837805
1087.0  1.414254   3.852529
1088.0  1.417382   3.824879
1089.0  1.413493   3.859286
1090.0  1.412991   3.863748
1091.0  1.418855   3.811931
1092.0  1.412508   3.868051
1093.0  1.415832   3.838561
1094.0  1.418626   3.813940
1095.0  1.417369   3.824997
1096.0  1.432507   3.693969
1097.0  1.443536   3.601340
1098.0  1.438931   3.639733
1099.0  1.439266   3.636922
1100.0  1.434000   3.681293
